DATE TIME, WINDSPEED, DIR, GUSTS, AT, BARO, RELHUM, VIS
08/03/2018 23:00,5.44,286,7.00,,,,
08/04/2018 00:00,4.86,311,6.03,,,,
08/04/2018 01:00,3.11,279,4.67,,,,
08/04/2018 02:00,1.94,331,3.11,,,,
08/04/2018 03:00,1.56,336,2.33,,,,
08/04/2018 04:00,1.17,315,2.53,,,,
08/04/2018 05:00,0.58,306,1.75,,,,
08/04/2018 06:00,2.33,282,2.92,,,,
08/04/2018 07:00,2.72,282,3.11,,,,
08/04/2018 08:00,2.33,220,3.69,,,,
08/04/2018 09:00,2.53,147,2.72,,,,
08/04/2018 10:00,1.56,138,2.72,,,,
08/04/2018 11:00,,0,,,,,
08/04/2018 12:00,,0,,,,,
08/04/2018 13:00,3.30,137,4.67,,,,
08/04/2018 14:00,3.11,153,4.47,,,,
08/04/2018 15:00,5.64,139,7.00,,,,
08/04/2018 16:00,7.39,251,8.36,,,,
08/04/2018 17:00,7.39,246,9.14,,,,
08/04/2018 18:00,6.41,256,8.36,,,,
08/04/2018 19:00,4.67,267,5.83,,,,
08/04/2018 20:00,4.08,286,5.05,,,,
08/04/2018 21:00,5.64,286,6.61,,,,
08/04/2018 22:00,6.61,262,7.78,,,,
08/04/2018 23:00,5.83,279,7.39,,,,
08/05/2018 00:00,3.89,265,6.22,,,,
08/05/2018 01:00,2.92,290,4.28,,,,
08/05/2018 02:00,3.89,277,5.05,,,,
08/05/2018 03:00,,0,,,,,
08/05/2018 04:00,2.72,289,3.69,,,,
08/05/2018 05:00,0.19,285,0.97,,,,
08/05/2018 06:00,1.75,154,2.14,,,,
08/05/2018 07:00,3.69,158,4.47,,,,
08/05/2018 08:00,3.69,141,4.08,,,,
08/05/2018 09:00,3.50,182,4.47,,,,
08/05/2018 10:00,2.14,93,2.92,,,,
08/05/2018 11:00,3.50,85,4.28,,,,
08/05/2018 12:00,1.94,78,3.11,,,,
08/05/2018 13:00,3.50,91,4.47,,,,
08/05/2018 14:00,2.33,124,3.30,,,,
08/05/2018 15:00,0.19,223,1.36,,,,
08/05/2018 16:00,2.92,302,3.50,,,,
08/05/2018 17:00,2.53,267,5.05,,,,
08/05/2018 18:00,,0,,,,,
08/05/2018 19:00,,0,,,,,
08/05/2018 20:00,4.47,287,6.03,,,,
08/05/2018 21:00,4.86,282,6.22,,,,
08/05/2018 22:00,5.64,288,6.80,,,,
08/05/2018 23:00,4.86,316,6.22,,,,
08/06/2018 00:00,5.83,307,7.19,,,,
08/06/2018 01:00,4.86,329,6.22,,,,
08/06/2018 02:00,4.28,307,5.64,,,,
08/06/2018 03:00,4.28,327,5.25,,,,
08/06/2018 04:00,3.89,313,5.83,,,,
08/06/2018 05:00,1.56,320,2.14,,,,
08/06/2018 06:00,0.39,341,1.17,,,,
08/06/2018 07:00,0.00,127,0.00,,,,
08/06/2018 08:00,1.56,158,1.75,,,,
08/06/2018 09:00,2.92,145,3.50,,,,
08/06/2018 10:00,,0,,,,,
08/06/2018 11:00,,0,,,,,
08/06/2018 12:00,4.28,131,5.83,,,,
08/06/2018 13:00,5.05,96,6.41,,,,
08/06/2018 14:00,5.83,104,7.00,,,,
08/06/2018 15:00,5.05,105,6.80,,,,
08/06/2018 16:00,1.75,305,2.53,,,,
08/06/2018 17:00,2.92,289,4.28,,,,
08/06/2018 18:00,4.47,288,5.64,,,,
08/06/2018 19:00,,0,,,,,
08/06/2018 20:00,3.30,301,4.86,,,,
08/06/2018 21:00,3.30,289,4.28,,,,
08/06/2018 22:00,4.08,307,5.64,,,,
08/06/2018 23:00,2.92,293,5.05,,,,
08/07/2018 00:00,3.69,318,5.83,,,,
08/07/2018 01:00,3.11,317,4.86,,,,
08/07/2018 02:00,,0,,,,,
08/07/2018 03:00,0.19,298,1.56,,,,
08/07/2018 04:00,1.17,159,1.94,,,,
08/07/2018 05:00,0.78,165,1.75,,,,
08/07/2018 06:00,0.78,96,0.97,,,,
08/07/2018 07:00,2.72,115,3.11,,,,
08/07/2018 08:00,0.19,95,3.11,,,,
08/07/2018 09:00,1.75,72,2.33,,,,
08/07/2018 10:00,0.39,86,0.97,,,,
08/07/2018 11:00,,0,,,,,
08/07/2018 12:00,1.56,126,1.94,,,,
08/07/2018 13:00,0.78,132,1.56,,,,
08/07/2018 14:00,1.56,161,2.33,,,,
08/07/2018 15:00,8.55,207,9.14,,,,
08/07/2018 16:00,11.66,189,16.13,,,,
08/07/2018 17:00,,0,,,,,
08/07/2018 18:00,,0,,,,,
08/07/2018 19:00,6.03,263,7.39,,,,
08/07/2018 20:00,4.47,318,5.64,,,,
08/07/2018 21:00,2.92,289,4.08,,,,
08/07/2018 22:00,2.92,291,3.89,,,,
08/07/2018 23:00,1.36,277,2.92,,,,
08/08/2018 00:00,3.69,264,4.86,,,,
08/08/2018 01:00,5.64,252,6.41,,,,
08/08/2018 02:00,6.61,249,7.78,,,,
08/08/2018 03:00,5.25,214,6.22,,,,
08/08/2018 04:00,7.00,231,7.58,,,,
08/08/2018 05:00,3.30,205,4.86,,,,
08/08/2018 06:00,1.94,154,2.33,,,,
08/08/2018 07:00,3.30,124,4.28,,,,
08/08/2018 08:00,2.33,108,2.72,,,,
08/08/2018 09:00,,0,,,,,
08/08/2018 10:00,2.33,103,4.47,,,,
08/08/2018 11:00,3.50,124,5.05,,,,
08/08/2018 12:00,1.56,112,3.50,,,,
08/08/2018 13:00,0.58,148,2.72,,,,
08/08/2018 14:00,0.39,23,1.56,,,,
08/08/2018 15:00,1.36,40,2.53,,,,
08/08/2018 16:00,1.56,352,1.94,,,,
08/08/2018 17:00,2.92,279,3.69,,,,
08/08/2018 18:00,3.11,272,4.67,,,,
08/08/2018 19:00,3.50,293,4.86,,,,
08/08/2018 20:00,7.78,268,10.11,,,,
08/08/2018 21:00,3.89,296,4.47,,,,
08/08/2018 22:00,,0,,,,,
08/08/2018 23:00,,0,,,,,
08/09/2018 00:00,3.11,330,3.50,80.1,1011.6,,
08/09/2018 01:00,3.30,268,4.47,81.0,1011.6,,
08/09/2018 02:00,0.00,38,0.00,81.9,1011.4,,
08/09/2018 03:00,1.56,334,2.33,80.8,1011.7,,
08/09/2018 04:00,2.14,32,3.11,79.9,1012.0,,
08/09/2018 05:00,0.39,124,0.58,78.4,1012.0,,
08/09/2018 06:00,0.78,124,1.17,79.3,1012.4,,
08/09/2018 07:00,2.14,205,2.33,77.7,1012.4,,
08/09/2018 08:00,0.39,188,3.11,77.2,1012.6,,
08/09/2018 09:00,2.14,335,2.72,76.8,1012.2,,
08/09/2018 10:00,5.44,29,6.61,76.1,1011.7,,
08/09/2018 11:00,6.61,10,7.39,75.6,1011.2,,
08/09/2018 12:00,6.41,18,7.00,75.2,1011.4,,
08/09/2018 13:00,6.22,26,7.39,74.5,1011.5,,
08/09/2018 14:00,3.89,12,4.47,75.2,1012.0,,
08/09/2018 15:00,5.05,6,6.03,75.6,1012.1,,
08/09/2018 16:00,,0,,,,,
08/09/2018 17:00,,0,,,,,
08/09/2018 18:00,,0,,,,,
08/09/2018 19:00,,0,,,,,
08/09/2018 20:00,,0,,,,,
08/09/2018 21:00,,0,,,,,
08/09/2018 22:00,,0,,,,,
08/09/2018 23:00,,0,,,1012.5,,
08/10/2018 00:00,,0,,,1012.6,,
08/10/2018 01:00,,0,,,1012.4,,
08/10/2018 02:00,,0,,,1012.5,,
08/10/2018 03:00,,0,,,1012.8,,
08/10/2018 04:00,,0,,,1013.9,,
08/10/2018 05:00,,0,,,1014.8,,
08/10/2018 06:00,,0,,,1014.8,,
08/10/2018 07:00,,0,,,1014.7,,
08/10/2018 08:00,,0,,,1014.8,,
08/10/2018 09:00,,0,,,1014.8,,
08/10/2018 10:00,,0,,,1014.2,,
08/10/2018 11:00,,0,,,1014.9,,
08/10/2018 12:00,,0,,,1013.9,,
08/10/2018 13:00,,0,,,1014.5,,
08/10/2018 14:00,,0,,,1015.2,,
08/10/2018 15:00,,0,,,1015.4,,
08/10/2018 16:00,,0,,,1015.5,,
08/10/2018 17:00,,0,,,1015.6,,
08/10/2018 18:00,,0,,,1015.8,,
08/10/2018 19:00,,0,,,1015.5,,
08/10/2018 20:00,,0,,,1015.5,,
08/10/2018 21:00,,0,,,1015.6,,
08/10/2018 22:00,,0,,,1015.4,,
08/10/2018 23:00,,0,,,1014.9,,
08/11/2018 00:00,,0,,,1014.7,,
08/11/2018 01:00,,0,,,1014.9,,
08/11/2018 02:00,,0,,,1015.1,,
08/11/2018 03:00,,0,,,1015.0,,
08/11/2018 04:00,,0,,,1015.3,,
08/11/2018 05:00,,0,,,1015.8,,
08/11/2018 06:00,,0,,,1016.0,,
08/11/2018 07:00,,0,,,1016.0,,
08/11/2018 08:00,,0,,,1015.6,,
08/11/2018 09:00,,0,,,1015.3,,
08/11/2018 10:00,,0,,,1015.1,,
08/11/2018 11:00,,0,,,1015.0,,
08/11/2018 12:00,,0,,,1014.9,,
08/11/2018 13:00,,0,,,1015.2,,
08/11/2018 14:00,,0,,,1015.5,,
08/11/2018 15:00,,0,,,1016.0,,
08/11/2018 16:00,,0,,,1016.0,,
08/11/2018 17:00,,0,,,1015.7,,
08/11/2018 18:00,,0,,,1015.6,,
08/11/2018 19:00,,0,,,1015.5,,
08/11/2018 20:00,,0,,,1014.7,,
08/11/2018 21:00,,0,,,1013.9,,
08/11/2018 22:00,,0,,,1013.6,,
08/11/2018 23:00,,0,,,1013.2,,
08/12/2018 00:00,,0,,,1012.9,,
08/12/2018 01:00,,0,,,1012.8,,
08/12/2018 02:00,,0,,,1013.5,,
08/12/2018 03:00,,0,,,1014.0,,
08/12/2018 04:00,,0,,,1014.3,,
08/12/2018 05:00,,0,,,1014.9,,
08/12/2018 06:00,,0,,,1014.8,,
08/12/2018 07:00,,0,,,1014.6,,
08/12/2018 08:00,,0,,,1014.6,,
08/12/2018 09:00,,0,,,1014.2,,
08/12/2018 10:00,,0,,,1014.1,,
08/12/2018 11:00,,0,,,1014.1,,
08/12/2018 12:00,,0,,,1014.3,,
08/12/2018 13:00,,0,,,1014.5,,
08/12/2018 14:00,,0,,,1015.0,,
08/12/2018 15:00,,0,,,1015.6,,
08/12/2018 16:00,,0,,,1015.8,,
08/12/2018 17:00,,0,,,1015.9,,
08/12/2018 18:00,,0,,,1015.9,,
08/12/2018 19:00,,0,,,1015.6,,
08/12/2018 20:00,,0,,,1015.3,,
08/12/2018 21:00,,0,,,1014.7,,
08/12/2018 22:00,,0,,,1014.3,,
08/12/2018 23:00,,0,,,1013.9,,
08/13/2018 00:00,,0,,,1013.6,,
08/13/2018 01:00,,0,,,1013.7,,
08/13/2018 02:00,,0,,,1013.6,,
08/13/2018 03:00,,0,,,1013.7,,
08/13/2018 04:00,,0,,,1014.3,,
08/13/2018 05:00,,0,,,1014.7,,
08/13/2018 06:00,,0,,,1014.6,,
08/13/2018 07:00,,0,,,1014.9,,
08/13/2018 08:00,,0,,,1014.9,,
08/13/2018 09:00,,0,,,1014.9,,
08/13/2018 10:00,,0,,,1014.3,,
08/13/2018 11:00,,0,,,1014.5,,
08/13/2018 12:00,,0,,,1015.0,,
08/13/2018 13:00,,0,,,1015.0,,
08/13/2018 14:00,,0,,,1015.2,,
08/13/2018 15:00,,0,,,1015.5,,
08/13/2018 16:00,,0,,,1015.4,,
08/13/2018 17:00,,0,,,1015.3,,
08/13/2018 18:00,,0,,,1015.4,,
08/13/2018 19:00,,0,,,1015.1,,
08/13/2018 20:00,,0,,,1014.8,,
08/13/2018 21:00,,0,,,1014.3,,
08/13/2018 22:00,,0,,,1013.7,,
08/13/2018 23:00,,0,,,1013.0,,
08/14/2018 00:00,,0,,,1013.1,,
08/14/2018 01:00,,0,,,1012.7,,
08/14/2018 02:00,,0,,,1012.4,,
08/14/2018 03:00,,0,,,1012.7,,
08/14/2018 04:00,,0,,,1013.0,,
08/14/2018 05:00,,0,,,1013.5,,
08/14/2018 06:00,,0,,,1013.5,,
08/14/2018 07:00,,0,,,1013.6,,
08/14/2018 08:00,,0,,,1013.2,,
08/14/2018 09:00,,0,,,1012.9,,
08/14/2018 10:00,,0,,,1012.5,,
08/14/2018 11:00,,0,,,1012.2,,
08/14/2018 12:00,,0,,,1012.0,,
08/14/2018 13:00,,0,,,1012.2,,
08/14/2018 14:00,,0,,,1012.5,,
08/14/2018 15:00,,0,,,1012.8,,
08/14/2018 16:00,,0,,,1013.1,,
08/14/2018 17:00,,0,,,1013.2,,
08/14/2018 18:00,,0,,,1013.1,,
08/14/2018 19:00,,0,,,1012.7,,
08/14/2018 20:00,,0,,,1012.5,,
08/14/2018 21:00,,0,,,1012.1,,
08/14/2018 22:00,7.58,296,9.91,74.1,1011.7,,
08/14/2018 23:00,7.00,296,9.72,72.9,1011.2,,
08/15/2018 00:00,5.05,319,7.39,72.5,1010.8,,
08/15/2018 01:00,4.86,336,6.41,72.0,1010.7,,
08/15/2018 02:00,4.08,293,6.22,71.6,1010.8,,
08/15/2018 03:00,3.89,318,6.03,71.2,1011.1,,
08/15/2018 04:00,3.11,247,4.08,70.9,1011.6,,
08/15/2018 05:00,1.36,292,2.33,71.1,1012.1,,
08/15/2018 06:00,3.89,265,5.05,70.7,1012.4,,
08/15/2018 07:00,2.72,288,4.47,71.1,1012.5,,
08/15/2018 08:00,2.33,324,2.92,71.2,1012.1,,
08/15/2018 09:00,1.94,336,3.50,71.6,1011.9,,
08/15/2018 10:00,1.75,19,2.92,71.6,1011.7,,
08/15/2018 11:00,3.69,329,4.47,71.6,1011.6,,
08/15/2018 12:00,0.19,108,0.97,71.4,1011.6,,
08/15/2018 13:00,0.97,209,3.50,71.6,1012.1,,
08/15/2018 14:00,1.17,119,1.94,72.0,1012.7,,
08/15/2018 15:00,1.36,257,3.30,72.1,1013.1,,
08/15/2018 16:00,2.92,300,3.89,72.9,1013.5,,
08/15/2018 17:00,3.30,264,4.47,73.0,1013.5,,
08/15/2018 18:00,3.89,271,5.64,73.9,1013.4,,
08/15/2018 19:00,6.61,263,8.36,73.0,1013.2,,
08/15/2018 20:00,9.72,263,11.86,72.3,1013.2,,
08/15/2018 21:00,7.78,267,9.52,72.3,1013.1,,
08/15/2018 22:00,7.00,262,8.94,72.1,1012.9,,
08/15/2018 23:00,6.22,247,8.16,72.5,1012.6,,
08/16/2018 00:00,5.64,247,7.39,72.0,1012.3,,
08/16/2018 01:00,7.58,238,9.52,71.8,1012.1,,
08/16/2018 02:00,6.41,246,8.16,71.2,1012.4,,
08/16/2018 03:00,5.83,251,7.39,71.1,1012.8,,
08/16/2018 04:00,4.28,238,5.44,71.1,1013.3,,
08/16/2018 05:00,3.89,190,5.64,71.2,1013.9,,
08/16/2018 06:00,2.72,151,3.89,70.7,1014.2,,
08/16/2018 07:00,0.97,126,2.72,70.7,1014.1,,
08/16/2018 08:00,1.36,139,1.75,70.9,1013.9,,
08/16/2018 09:00,4.47,206,5.05,70.9,1013.5,,
08/16/2018 10:00,1.75,171,2.33,70.5,1013.8,,
08/16/2018 11:00,2.72,152,4.67,70.2,1014.1,,
08/16/2018 12:00,2.33,140,3.30,70.5,1014.5,,
08/16/2018 13:00,1.17,135,2.33,70.9,1015.1,,
08/16/2018 14:00,1.94,180,2.53,71.1,1015.7,,
08/16/2018 15:00,0.78,234,1.94,72.0,1015.9,,
08/16/2018 16:00,7.58,251,8.36,71.6,1016.3,,
08/16/2018 17:00,4.67,247,5.83,72.1,1016.6,,
08/16/2018 18:00,5.25,260,6.03,72.7,1016.6,,
08/16/2018 19:00,4.47,234,6.22,72.9,1016.3,,
08/16/2018 20:00,7.58,250,9.72,73.0,1016.4,,
08/16/2018 21:00,8.75,239,10.11,72.7,1016.4,,
08/16/2018 22:00,8.16,258,9.91,72.5,1016.0,,
08/16/2018 23:00,7.19,237,8.75,72.3,1015.9,,
08/17/2018 00:00,4.67,234,8.16,72.0,1016.0,,
08/17/2018 01:00,3.11,246,5.83,71.8,1016.0,,
08/17/2018 02:00,3.30,260,4.67,72.0,1016.3,,
08/17/2018 03:00,4.08,233,5.44,71.8,1016.7,,
08/17/2018 04:00,4.08,206,6.03,71.6,1017.1,,
08/17/2018 05:00,3.69,231,4.47,71.6,1016.8,,
08/17/2018 06:00,2.53,170,3.89,71.6,1017.4,,
08/17/2018 07:00,1.75,295,2.33,71.4,1017.4,,
08/17/2018 08:00,1.94,273,3.11,71.8,1017.3,,
08/17/2018 09:00,1.75,283,2.92,71.6,1016.8,,
08/17/2018 10:00,0.97,336,1.94,71.6,1016.5,,
08/17/2018 11:00,2.92,297,3.11,71.6,1016.4,,
08/17/2018 12:00,2.72,281,3.69,71.8,1016.6,,
08/17/2018 13:00,1.17,312,3.89,71.6,1016.9,,
08/17/2018 14:00,0.97,334,2.14,71.8,1017.4,,
08/17/2018 15:00,2.53,260,3.11,72.1,1017.6,,
08/17/2018 16:00,3.50,309,4.67,73.2,1017.8,,
08/17/2018 17:00,4.28,294,5.44,74.3,1018.0,,
08/17/2018 18:00,4.86,287,6.03,73.2,1017.8,,
08/17/2018 19:00,5.64,263,6.61,72.9,1017.6,,
08/17/2018 20:00,5.25,277,7.00,73.6,1017.1,,
08/17/2018 21:00,5.44,273,7.39,73.4,1017.0,,
08/17/2018 22:00,5.83,276,7.39,72.9,1016.7,,
08/17/2018 23:00,4.86,303,6.80,74.1,1016.3,,
08/18/2018 00:00,4.67,295,5.83,74.5,1016.2,,
08/18/2018 01:00,4.86,266,6.22,73.2,1016.0,,
08/18/2018 02:00,4.67,280,5.83,72.9,1016.0,,
08/18/2018 03:00,2.53,321,6.61,73.0,1016.4,,
08/18/2018 04:00,2.92,286,4.86,72.9,1016.9,,
08/18/2018 05:00,1.94,256,2.72,72.9,1017.4,,
08/18/2018 06:00,2.72,276,3.50,72.7,1017.5,,
08/18/2018 07:00,4.67,358,5.64,72.7,1017.4,,
08/18/2018 08:00,2.92,261,3.50,72.9,1017.1,,
08/18/2018 09:00,2.92,261,3.30,72.9,1016.7,,
08/18/2018 10:00,0.97,234,1.94,72.9,1016.4,,
08/18/2018 11:00,0.19,75,2.72,72.9,1016.5,,
08/18/2018 12:00,4.08,42,5.44,72.7,1016.3,,
08/18/2018 13:00,2.53,22,3.50,72.7,1016.8,,
08/18/2018 14:00,2.72,288,3.89,72.7,1017.3,,
08/18/2018 15:00,1.17,285,1.94,72.9,1017.9,,
08/18/2018 16:00,3.30,278,4.47,72.9,1018.1,,
08/18/2018 17:00,3.69,293,4.47,73.6,1018.2,,
08/18/2018 18:00,4.08,294,5.44,74.7,1018.2,,
08/18/2018 19:00,6.41,288,7.78,73.9,1017.9,,
08/18/2018 20:00,6.41,276,8.55,73.8,1017.2,,
08/18/2018 21:00,4.47,313,5.64,75.6,1016.4,,
08/18/2018 22:00,5.25,298,7.00,75.4,1016.0,,
08/18/2018 23:00,5.05,298,6.41,76.1,1015.3,,
08/19/2018 00:00,5.64,301,6.80,75.6,1014.9,,
08/19/2018 01:00,6.03,312,7.19,73.4,1014.8,,
08/19/2018 02:00,5.83,316,8.16,73.0,1014.5,,
08/19/2018 03:00,5.05,333,6.41,72.3,1014.5,,
08/19/2018 04:00,5.44,322,6.61,72.3,1014.8,,
08/19/2018 05:00,3.50,311,4.86,72.3,1015.2,,
08/19/2018 06:00,3.50,300,4.47,72.0,1015.1,,
08/19/2018 07:00,4.47,266,5.44,71.4,1014.8,,
08/19/2018 08:00,3.69,267,4.47,71.4,1014.4,,
08/19/2018 09:00,3.50,243,4.08,71.2,1014.0,,
08/19/2018 10:00,3.69,167,4.67,70.7,1014.0,,
08/19/2018 11:00,1.94,151,2.33,70.7,1013.8,,
08/19/2018 12:00,2.14,117,3.50,70.2,1013.8,,
08/19/2018 13:00,2.72,132,3.69,70.0,1013.9,,
08/19/2018 14:00,2.14,100,3.11,70.7,1014.1,,
08/19/2018 15:00,1.17,250,1.75,74.3,1014.4,,
08/19/2018 16:00,2.72,270,2.92,73.8,1014.3,,
08/19/2018 17:00,4.47,279,5.64,73.4,1014.2,,
08/19/2018 18:00,4.67,278,6.41,73.6,1014.2,,
08/19/2018 19:00,5.83,282,8.16,73.2,1013.9,,
08/19/2018 20:00,6.41,281,8.75,73.0,1013.6,,
08/19/2018 21:00,6.03,277,8.16,72.3,1013.2,,
08/19/2018 22:00,6.22,270,7.58,72.5,1012.6,,
08/19/2018 23:00,5.83,276,7.19,72.5,1011.9,,
08/20/2018 00:00,5.83,257,7.78,72.1,1011.7,,
08/20/2018 01:00,4.86,277,5.44,72.0,1011.4,,
08/20/2018 02:00,2.14,307,2.92,72.0,1011.0,,
08/20/2018 03:00,2.72,291,3.50,71.1,1011.2,,
08/20/2018 04:00,1.94,294,2.92,71.1,1011.7,,
08/20/2018 05:00,0.78,315,1.75,70.9,1011.8,,
08/20/2018 06:00,1.17,263,2.14,71.1,1011.9,,
08/20/2018 07:00,2.53,170,2.72,70.7,1012.1,,
08/20/2018 08:00,3.11,164,3.89,70.5,1012.1,,
08/20/2018 09:00,3.30,160,3.89,70.3,1012.1,,
08/20/2018 10:00,3.11,166,4.08,70.9,1012.4,,
08/20/2018 11:00,4.67,169,6.22,71.1,1012.4,,
08/20/2018 12:00,4.67,184,7.19,71.2,1012.4,,
08/20/2018 13:00,4.08,163,5.44,70.9,1012.9,,
08/20/2018 14:00,7.78,190,8.75,71.1,1013.3,,
08/20/2018 15:00,3.30,133,6.41,71.4,1013.6,,
08/20/2018 16:00,5.64,220,6.22,72.0,1013.8,,
08/20/2018 17:00,6.22,251,7.19,72.3,1013.8,,
08/20/2018 18:00,9.72,243,10.50,72.3,1014.1,,
08/20/2018 19:00,9.14,241,10.30,72.1,1014.0,,
08/20/2018 20:00,8.75,242,10.30,72.1,1013.6,,
08/20/2018 21:00,7.97,238,9.33,72.3,1013.4,,
08/20/2018 22:00,8.94,249,10.89,72.7,1013.0,,
08/20/2018 23:00,5.64,254,7.19,72.3,1012.5,,
08/21/2018 00:00,7.00,248,8.75,72.1,1012.4,,
08/21/2018 01:00,6.61,240,8.36,71.4,1012.3,,
08/21/2018 02:00,5.83,230,8.75,70.9,1012.5,,
08/21/2018 03:00,5.05,238,6.22,70.7,1012.7,,
08/21/2018 04:00,6.22,209,7.97,70.9,1013.3,,
08/21/2018 05:00,5.05,207,6.22,71.2,1013.9,,
08/21/2018 06:00,3.89,213,6.03,71.1,1013.7,,
08/21/2018 07:00,5.64,179,6.80,70.9,1013.7,,
08/21/2018 08:00,1.94,169,3.30,71.1,1013.7,,
08/21/2018 09:00,3.11,211,5.44,70.9,1013.5,,
08/21/2018 10:00,3.11,234,4.08,71.1,1013.3,,
08/21/2018 11:00,2.14,259,2.92,71.1,1012.9,,
08/21/2018 12:00,2.33,161,3.50,71.2,1012.7,,
08/21/2018 13:00,5.25,179,7.00,71.4,1013.4,,
08/21/2018 14:00,5.05,231,6.03,71.2,1013.8,,
08/21/2018 15:00,3.50,217,7.97,71.4,1014.5,,
08/21/2018 16:00,3.69,187,8.16,72.1,1014.8,,
08/21/2018 17:00,9.33,240,10.69,71.6,1015.0,,
08/21/2018 18:00,8.16,254,9.14,71.6,1015.0,,
08/21/2018 19:00,6.22,258,8.36,71.8,1014.9,,
08/21/2018 20:00,4.86,259,6.03,72.3,1014.7,,
08/21/2018 21:00,5.64,267,6.80,72.7,1014.5,,
08/21/2018 22:00,4.08,275,6.22,73.8,1014.0,,
08/21/2018 23:00,4.08,287,6.03,74.8,1013.3,,
08/22/2018 00:00,2.72,276,3.69,75.2,1013.4,,
08/22/2018 01:00,3.89,269,5.44,74.3,1013.3,,
08/22/2018 02:00,6.03,266,7.39,72.7,1013.5,,
08/22/2018 03:00,4.28,251,5.83,72.5,1014.0,,
08/22/2018 04:00,3.30,239,4.86,72.3,1014.8,,
08/22/2018 05:00,3.69,244,4.67,72.1,1015.3,,
08/22/2018 06:00,1.56,237,3.89,72.1,1015.5,,
08/22/2018 07:00,2.53,225,3.11,72.1,1015.5,,
08/22/2018 08:00,2.14,140,2.53,71.8,1015.2,,
08/22/2018 09:00,3.11,184,3.69,71.8,1014.8,,
08/22/2018 10:00,5.25,180,6.22,72.0,1014.8,,
08/22/2018 11:00,2.72,224,4.28,71.8,1014.8,,
08/22/2018 12:00,0.97,214,3.11,71.8,1014.6,,
08/22/2018 13:00,0.78,192,1.75,71.6,1015.0,,
08/22/2018 14:00,0.39,177,0.78,72.3,1015.5,,
08/22/2018 15:00,1.56,332,2.72,74.3,1016.0,,
