DATE TIME, WINDSPEED, DIR, GUSTS, AT, BARO, RELHUM, VIS
09/13/2019 07:00,4.28,22,6.03,68.9,1013.2,,
09/13/2019 08:00,4.86,26,5.83,68.9,1013.0,,
09/13/2019 09:00,3.69,5,6.22,69.1,1013.0,,
09/13/2019 10:00,4.28,30,7.78,69.1,1012.8,,
09/13/2019 11:00,4.67,40,6.80,68.0,1012.6,,
09/13/2019 12:00,6.22,351,7.19,68.0,1012.5,,
09/13/2019 13:00,5.25,37,6.22,67.3,1012.7,,
09/13/2019 14:00,2.72,55,3.89,66.7,1013.3,,
09/13/2019 15:00,0.97,58,1.75,67.1,1013.5,,
09/13/2019 16:00,1.94,351,3.69,66.9,1013.8,,
09/13/2019 17:00,2.72,339,3.30,67.5,1014.0,,
09/13/2019 18:00,3.30,295,4.86,70.0,1014.1,,
09/13/2019 19:00,5.05,304,6.03,72.0,1013.9,,
09/13/2019 20:00,7.00,331,7.58,71.4,1013.2,,
09/13/2019 21:00,6.80,337,8.94,71.2,1012.4,,
09/13/2019 22:00,5.83,340,6.80,71.6,1011.8,,
09/13/2019 23:00,2.92,300,4.28,74.5,1011.4,,
09/14/2019 00:00,2.92,324,3.89,73.6,1011.2,,
09/14/2019 01:00,1.94,330,2.72,73.4,1011.0,,
09/14/2019 02:00,2.33,313,3.30,72.5,1011.1,,
09/14/2019 03:00,1.36,296,2.53,71.1,1011.7,,
09/14/2019 04:00,1.36,300,2.14,70.9,1012.2,,
09/14/2019 05:00,1.56,269,2.33,70.9,1012.3,,
09/14/2019 06:00,0.19,214,2.33,69.8,1012.5,,
09/14/2019 07:00,2.72,156,2.92,69.6,1012.4,,
09/14/2019 08:00,0.58,140,1.36,69.6,1012.5,,
09/14/2019 09:00,1.17,157,1.56,69.3,1012.4,,
09/14/2019 10:00,2.33,115,3.30,69.3,1012.0,,
09/14/2019 11:00,1.75,101,1.94,68.9,1012.0,,
09/14/2019 12:00,1.75,76,2.33,69.1,1011.9,,
09/14/2019 13:00,1.17,170,1.94,68.2,1011.9,,
09/14/2019 14:00,0.00,204,0.78,68.9,1012.1,,
09/14/2019 15:00,0.00,35,0.58,73.8,1012.3,,
09/14/2019 16:00,0.19,339,0.78,75.0,1012.8,,
09/14/2019 17:00,1.75,291,2.53,75.4,1013.3,,
09/14/2019 18:00,1.94,295,2.72,75.7,1013.1,,
09/14/2019 19:00,1.36,295,2.14,77.5,1012.8,,
09/14/2019 20:00,2.92,289,3.69,76.1,1012.3,,
09/14/2019 21:00,1.94,293,3.11,77.2,1011.6,,
09/14/2019 22:00,3.30,346,3.69,74.8,1010.9,,
09/14/2019 23:00,2.92,13,3.69,74.5,1010.6,,
09/15/2019 00:00,2.92,4,3.89,75.0,1010.5,,
09/15/2019 01:00,4.47,16,5.64,75.7,1010.2,,
09/15/2019 02:00,2.92,10,4.28,75.2,1010.2,,
09/15/2019 03:00,0.97,112,1.75,74.5,1010.8,,
09/15/2019 04:00,0.00,14,0.00,73.4,1011.1,,
09/15/2019 05:00,1.94,179,2.14,73.0,1011.5,,
09/15/2019 06:00,1.36,232,1.75,72.5,1011.6,,
09/15/2019 07:00,0.97,160,1.17,71.6,1011.4,,
09/15/2019 08:00,0.00,114,0.97,71.4,1011.4,,
09/15/2019 09:00,1.75,162,2.33,69.6,1011.1,,
09/15/2019 10:00,1.36,106,1.75,71.1,1010.6,,
09/15/2019 11:00,1.94,83,2.14,70.3,1010.4,,
09/15/2019 12:00,0.58,216,2.14,69.1,1010.8,,
09/15/2019 13:00,0.00,90,0.97,69.8,1010.9,,
09/15/2019 14:00,4.47,110,5.44,69.3,1011.5,,
09/15/2019 15:00,0.39,44,1.17,71.4,1011.6,,
09/15/2019 16:00,3.30,348,3.89,70.3,1012.3,,
09/15/2019 17:00,1.94,14,2.92,70.5,1012.2,,
09/15/2019 18:00,1.75,37,2.14,74.1,1012.0,,
09/15/2019 19:00,1.56,300,3.11,75.2,1011.6,,
09/15/2019 20:00,4.47,290,5.25,73.2,1011.5,,
09/15/2019 21:00,3.50,299,5.25,74.3,1011.1,,
09/15/2019 22:00,5.64,311,6.22,73.2,1010.6,,
09/15/2019 23:00,5.64,327,7.00,72.3,1010.6,,
09/16/2019 00:00,6.03,346,7.78,71.6,1010.5,,
09/16/2019 01:00,5.83,0,7.78,71.1,1010.4,,
09/16/2019 02:00,4.67,4,7.00,70.3,1010.4,,
09/16/2019 03:00,1.75,302,3.50,70.0,1010.7,,
09/16/2019 04:00,1.17,290,1.75,70.0,1011.2,,
09/16/2019 05:00,3.69,247,4.47,70.0,1011.5,,
09/16/2019 06:00,1.17,124,2.53,69.6,1011.7,,
09/16/2019 07:00,1.56,147,2.14,69.4,1011.6,,
09/16/2019 08:00,2.72,177,3.69,68.9,1011.8,,
09/16/2019 09:00,2.53,174,3.30,68.7,1011.9,,
09/16/2019 10:00,2.14,155,2.72,69.1,1011.7,,
09/16/2019 11:00,1.75,257,2.72,69.3,1011.6,,
09/16/2019 12:00,2.53,168,3.11,68.9,1011.8,,
09/16/2019 13:00,1.75,148,4.28,68.5,1011.8,,
09/16/2019 14:00,1.94,127,3.30,68.0,1012.2,,
09/16/2019 15:00,3.30,150,4.47,70.3,1012.5,,
09/16/2019 16:00,3.11,268,3.89,71.2,1013.1,,
09/16/2019 17:00,5.25,272,7.39,71.2,1013.7,,
09/16/2019 18:00,3.89,301,4.86,72.1,1013.4,,
09/16/2019 19:00,3.69,272,4.86,71.2,1013.3,,
09/16/2019 20:00,4.08,298,6.22,72.0,1013.1,,
09/16/2019 21:00,4.86,295,6.03,72.0,1012.6,,
09/16/2019 22:00,3.50,299,4.86,73.4,1011.9,,
09/16/2019 23:00,4.28,307,5.83,71.8,1011.7,,
09/17/2019 00:00,4.28,307,6.03,71.4,1011.7,,
09/17/2019 01:00,3.30,306,4.67,70.5,1011.5,,
09/17/2019 02:00,1.17,345,1.94,69.6,1011.2,,
09/17/2019 03:00,2.72,313,3.11,69.4,1011.7,,
09/17/2019 04:00,2.14,244,2.53,69.3,1012.2,,
09/17/2019 05:00,2.33,267,2.92,69.4,1012.5,,
09/17/2019 06:00,3.30,300,4.86,69.3,1012.7,,
09/17/2019 07:00,2.92,290,4.67,68.9,1012.6,,
09/17/2019 08:00,2.33,170,3.69,68.2,1012.7,,
09/17/2019 09:00,0.00,178,1.36,67.5,1013.0,,
09/17/2019 10:00,0.00,182,1.94,67.8,1012.7,,
09/17/2019 11:00,4.08,109,4.67,67.5,1012.5,,
09/17/2019 12:00,3.50,158,4.28,66.6,1012.8,,
09/17/2019 13:00,4.86,152,5.44,67.1,1013.2,,
09/17/2019 14:00,3.30,159,4.47,67.5,1014.0,,
09/17/2019 15:00,2.92,223,3.89,69.3,1014.5,,
09/17/2019 16:00,2.33,251,3.11,70.0,1014.9,,
09/17/2019 17:00,4.67,249,5.44,69.6,1014.8,,
09/17/2019 18:00,10.30,243,11.86,69.6,1014.4,,
09/17/2019 19:00,8.75,250,9.72,69.3,1014.7,,
09/17/2019 20:00,7.19,254,8.36,69.6,1014.1,,
09/17/2019 21:00,5.83,269,7.00,70.5,1013.6,,
09/17/2019 22:00,6.41,293,8.55,70.9,1013.2,,
09/17/2019 23:00,2.33,303,4.28,72.9,1012.5,,
09/18/2019 00:00,4.86,321,5.83,71.1,1012.2,,
09/18/2019 01:00,2.92,293,4.86,71.2,1011.9,,
09/18/2019 02:00,2.53,267,3.11,68.9,1011.8,,
09/18/2019 03:00,2.14,292,3.50,68.5,1012.1,,
09/18/2019 04:00,2.33,356,3.89,68.4,1012.6,,
09/18/2019 05:00,3.30,324,4.08,68.4,1012.7,,
09/18/2019 06:00,2.53,349,3.50,68.2,1012.5,,
09/18/2019 07:00,0.39,162,0.78,66.9,1012.3,,
09/18/2019 08:00,1.36,102,1.56,66.2,1012.3,,
09/18/2019 09:00,4.08,90,4.67,66.2,1012.3,,
09/18/2019 10:00,1.75,82,2.14,65.7,1012.0,,
09/18/2019 11:00,4.86,97,5.64,64.6,1012.1,,
09/18/2019 12:00,5.64,106,6.41,63.9,1012.1,,
09/18/2019 13:00,2.72,115,6.61,64.9,1012.5,,
09/18/2019 14:00,3.50,108,4.67,65.1,1012.9,,
09/18/2019 15:00,4.47,101,5.83,65.8,1013.3,,
09/18/2019 16:00,1.56,112,4.67,67.6,1013.7,,
09/18/2019 17:00,2.92,304,3.69,70.3,1013.7,,
09/18/2019 18:00,4.86,258,5.83,68.2,1013.7,,
09/18/2019 19:00,6.03,239,7.97,68.2,1013.5,,
09/18/2019 20:00,6.41,231,7.39,68.4,1013.1,,
09/18/2019 21:00,5.64,257,8.75,69.1,1012.7,,
09/18/2019 22:00,7.00,249,8.55,68.7,1012.2,,
09/18/2019 23:00,6.41,243,7.78,68.4,1011.8,,
09/19/2019 00:00,4.47,251,5.83,68.7,1011.5,,
09/19/2019 01:00,2.92,278,4.08,69.4,1011.3,,
09/19/2019 02:00,3.50,258,4.47,67.5,1011.2,,
09/19/2019 03:00,4.86,182,5.64,67.5,1011.6,,
09/19/2019 04:00,2.53,153,3.69,66.4,1011.8,,
09/19/2019 05:00,2.92,144,3.50,66.0,1012.1,,
09/19/2019 06:00,2.92,147,3.30,65.5,1012.0,,
09/19/2019 07:00,4.28,141,5.05,64.6,1011.9,,
09/19/2019 08:00,2.92,170,4.08,64.8,1012.1,,
09/19/2019 09:00,4.47,150,5.25,64.8,1012.2,,
09/19/2019 10:00,5.83,140,7.00,64.6,1012.1,,
09/19/2019 11:00,5.25,129,7.00,64.4,1012.0,,
09/19/2019 12:00,8.36,118,10.89,64.4,1011.6,,
09/19/2019 13:00,8.36,122,10.69,64.8,1011.4,,
09/19/2019 14:00,7.78,127,10.11,63.9,1011.7,,
09/19/2019 15:00,5.44,132,7.00,65.1,1012.3,,
09/19/2019 16:00,5.25,134,6.61,68.7,1012.2,,
09/19/2019 17:00,8.36,248,8.94,68.5,1012.5,,
09/19/2019 18:00,8.16,237,10.69,67.6,1012.2,,
09/19/2019 19:00,8.36,236,12.63,67.6,1012.0,,
09/19/2019 20:00,9.52,228,10.89,67.8,1011.5,,
09/19/2019 21:00,8.16,235,10.11,68.4,1011.1,,
09/19/2019 22:00,6.61,256,8.16,68.9,1010.5,,
09/19/2019 23:00,7.97,257,8.94,68.7,1010.1,,
09/20/2019 00:00,6.80,241,8.55,67.8,1010.0,,
09/20/2019 01:00,4.86,239,7.19,67.5,1009.7,,
09/20/2019 02:00,4.67,240,5.44,66.7,1009.6,,
09/20/2019 03:00,2.33,221,3.50,66.7,1010.0,,
09/20/2019 04:00,2.53,155,3.30,66.6,1010.1,,
09/20/2019 05:00,2.53,254,3.11,66.4,1010.3,,
09/20/2019 06:00,2.53,158,4.67,65.7,1010.5,,
09/20/2019 07:00,3.11,149,3.50,65.3,1010.7,,
09/20/2019 08:00,8.55,125,10.11,64.6,1010.8,,
09/20/2019 09:00,8.36,134,11.27,64.6,1011.2,,
09/20/2019 10:00,7.97,124,10.69,63.5,1010.9,,
09/20/2019 11:00,7.19,128,9.91,62.8,1010.7,,
09/20/2019 12:00,3.69,132,4.86,62.2,1010.9,,
09/20/2019 13:00,3.89,106,5.64,61.3,1011.3,,
09/20/2019 14:00,3.11,84,3.89,62.1,1011.5,,
09/20/2019 15:00,4.67,97,6.03,64.0,1012.0,,
09/20/2019 16:00,2.72,254,3.30,66.6,1012.3,,
09/20/2019 17:00,4.28,240,5.05,66.2,1012.4,,
09/20/2019 18:00,4.86,252,5.64,66.7,1012.3,,
09/20/2019 19:00,5.25,266,6.22,67.5,1011.7,,
09/20/2019 20:00,7.00,278,7.97,68.0,1011.5,,
09/20/2019 21:00,6.61,269,8.36,68.4,1011.1,,
09/20/2019 22:00,5.44,287,7.00,69.3,1010.7,,
09/20/2019 23:00,5.44,308,6.80,70.7,1010.4,,
09/21/2019 00:00,4.08,316,7.00,69.8,1010.0,,
09/21/2019 01:00,3.89,317,6.80,69.1,1009.8,,
09/21/2019 02:00,4.47,310,6.22,68.4,1009.9,,
09/21/2019 03:00,4.67,327,5.44,68.4,1010.5,,
09/21/2019 04:00,4.28,354,5.05,68.5,1011.0,,
09/21/2019 05:00,2.33,29,2.92,68.2,1011.4,,
09/21/2019 06:00,0.58,87,0.78,67.1,1011.5,,
09/21/2019 07:00,1.17,160,1.56,66.6,1011.5,,
09/21/2019 08:00,0.19,62,1.17,66.4,1011.4,,
09/21/2019 09:00,0.97,117,1.17,66.4,1011.4,,
09/21/2019 10:00,3.30,98,4.08,65.7,1011.2,,
09/21/2019 11:00,4.47,97,5.05,64.9,1010.9,,
09/21/2019 12:00,4.67,97,5.64,64.8,1011.0,,
09/21/2019 13:00,0.78,112,1.75,64.9,1011.4,,
09/21/2019 14:00,1.56,114,2.14,65.3,1011.5,,
09/21/2019 15:00,0.78,3,1.75,67.5,1011.9,,
09/21/2019 16:00,3.50,345,6.03,67.3,1012.4,,
09/21/2019 17:00,2.72,338,3.69,67.8,1012.4,,
09/21/2019 18:00,3.11,347,4.08,68.5,1011.8,,
09/21/2019 19:00,3.50,305,5.25,70.5,1011.4,,
09/21/2019 20:00,5.05,304,6.03,70.3,1010.5,,
09/21/2019 21:00,5.05,302,7.00,71.4,1010.0,,
09/21/2019 22:00,5.64,293,6.41,72.0,1009.7,,
09/21/2019 23:00,4.08,302,5.64,73.0,1009.1,,
09/22/2019 00:00,3.69,282,4.86,72.5,1009.1,,
09/22/2019 01:00,0.97,274,2.33,73.0,1009.4,,
09/22/2019 02:00,1.56,350,2.14,70.2,1009.5,,
09/22/2019 03:00,0.97,10,1.94,69.8,1010.2,,
09/22/2019 04:00,0.97,297,2.72,69.4,1010.9,,
09/22/2019 05:00,0.97,302,1.94,69.6,1011.0,,
09/22/2019 06:00,2.33,55,2.53,68.7,1010.8,,
09/22/2019 07:00,1.56,61,2.72,68.9,1010.3,,
09/22/2019 08:00,0.97,359,1.94,67.8,1010.0,,
09/22/2019 09:00,0.19,113,0.78,66.9,1009.8,,
09/22/2019 10:00,0.19,155,1.36,66.6,1009.4,,
09/22/2019 11:00,1.36,160,1.94,66.4,1009.3,,
09/22/2019 12:00,2.72,164,3.50,67.8,1009.9,,
09/22/2019 13:00,2.33,158,3.30,67.5,1010.6,,
09/22/2019 14:00,5.05,90,7.19,65.3,1010.9,,
09/22/2019 15:00,3.69,98,4.67,66.2,1011.3,,
09/22/2019 16:00,1.17,300,1.56,70.7,1011.7,,
09/22/2019 17:00,1.75,262,2.14,70.3,1012.1,,
09/22/2019 18:00,0.97,283,2.92,70.7,1012.0,,
09/22/2019 19:00,2.33,264,2.72,72.9,1011.9,,
09/22/2019 20:00,5.05,245,5.64,70.5,1011.7,,
09/22/2019 21:00,5.44,258,6.22,71.1,1011.1,,
09/22/2019 22:00,7.39,255,8.36,71.2,1011.1,,
09/22/2019 23:00,5.05,257,6.41,72.1,1010.9,,
09/23/2019 00:00,2.92,265,4.28,72.1,1010.8,,
09/23/2019 01:00,4.86,248,5.64,71.6,1010.7,,
09/23/2019 02:00,6.22,241,7.78,70.5,1010.8,,
09/23/2019 03:00,4.28,234,5.25,70.2,1011.5,,
09/23/2019 04:00,3.50,191,4.67,70.2,1011.8,,
09/23/2019 05:00,1.56,164,2.53,69.8,1012.1,,
09/23/2019 06:00,2.33,150,2.72,69.4,1011.9,,
09/23/2019 07:00,1.56,164,1.75,68.5,1011.8,,
09/23/2019 08:00,1.75,115,2.14,68.2,1011.7,,
09/23/2019 09:00,3.30,153,3.50,68.5,1012.1,,
09/23/2019 10:00,4.28,128,4.86,67.8,1011.7,,
09/23/2019 11:00,4.08,125,5.83,67.1,1011.8,,
09/23/2019 12:00,2.33,107,2.72,66.7,1012.2,,
09/23/2019 13:00,2.33,150,2.72,66.7,1012.5,,
09/23/2019 14:00,3.50,141,4.08,66.7,1012.8,,
09/23/2019 15:00,2.92,156,3.50,67.6,1013.4,,
09/23/2019 16:00,2.33,235,5.25,69.1,1013.9,,
09/23/2019 17:00,6.41,254,7.58,69.1,1014.3,,
09/23/2019 18:00,6.03,248,7.19,68.7,1014.6,,
09/23/2019 19:00,7.97,247,8.55,68.4,1014.2,,
09/23/2019 20:00,5.44,255,6.80,68.7,1013.8,,
09/23/2019 21:00,9.14,249,10.11,68.0,1013.1,,
09/23/2019 22:00,9.52,251,10.69,68.0,1012.5,,
09/23/2019 23:00,9.33,240,10.50,67.8,1012.2,,
09/24/2019 00:00,7.78,254,8.75,67.8,1012.6,,
09/24/2019 01:00,5.05,263,6.61,67.3,1012.6,,
09/24/2019 02:00,1.56,309,2.92,66.7,1012.7,,
09/24/2019 03:00,1.36,178,1.75,66.4,1013.0,,
09/24/2019 04:00,2.14,157,3.50,65.5,1013.2,,
09/24/2019 05:00,1.17,115,2.14,65.7,1013.4,,
09/24/2019 06:00,1.94,113,2.33,64.9,1013.3,,
09/24/2019 07:00,2.53,121,2.92,64.2,1013.1,,
09/24/2019 08:00,3.30,113,4.08,64.8,1012.9,,
09/24/2019 09:00,2.72,101,3.30,64.4,1012.9,,
09/24/2019 10:00,1.94,73,2.72,64.2,1012.5,,
09/24/2019 11:00,0.39,131,1.56,63.5,1012.0,,
09/24/2019 12:00,4.08,27,5.05,64.0,1011.7,,
09/24/2019 13:00,5.25,39,6.22,64.4,1012.2,,
09/24/2019 14:00,0.78,134,1.36,64.0,1012.5,,
09/24/2019 15:00,1.17,29,2.92,65.5,1013.2,,
09/24/2019 16:00,3.89,345,5.05,64.9,1013.3,,
09/24/2019 17:00,6.61,351,7.58,66.6,1012.9,,
09/24/2019 18:00,8.36,337,9.52,67.1,1012.5,,
09/24/2019 19:00,8.36,348,9.33,68.4,1011.6,,
09/24/2019 20:00,7.97,342,9.72,69.1,1010.7,,
09/24/2019 21:00,6.80,339,8.16,69.8,1009.6,,
09/24/2019 22:00,7.78,320,8.94,70.5,1009.0,,
09/24/2019 23:00,6.22,324,7.19,70.9,1008.3,,
09/25/2019 00:00,9.14,341,10.11,70.5,1008.3,,
09/25/2019 01:00,4.28,334,5.83,70.9,1008.6,,
09/25/2019 02:00,4.86,349,5.83,70.3,1009.3,,
09/25/2019 03:00,1.94,351,2.92,70.0,1009.5,,
09/25/2019 04:00,3.30,147,4.28,69.4,1009.1,,
09/25/2019 05:00,1.36,264,4.47,69.6,1009.5,,
09/25/2019 06:00,0.58,275,1.75,68.7,1009.5,,
09/25/2019 07:00,1.36,20,2.14,68.5,1009.0,,
09/25/2019 08:00,3.11,139,3.89,67.8,1008.7,,
09/25/2019 09:00,0.00,163,1.17,67.1,1008.5,,
09/25/2019 10:00,3.69,24,3.89,67.6,1008.4,,
09/25/2019 11:00,3.11,152,4.67,68.4,1008.5,,
09/25/2019 12:00,8.16,165,9.72,68.2,1008.5,,
09/25/2019 13:00,5.44,158,7.39,68.0,1008.7,,
09/25/2019 14:00,8.94,163,13.22,68.0,1009.0,,
09/25/2019 15:00,7.39,150,9.72,68.7,1009.6,,
09/25/2019 16:00,6.03,179,8.94,69.3,1010.0,,
09/25/2019 17:00,10.11,202,13.02,69.6,1010.4,,
09/25/2019 18:00,10.50,213,11.27,70.2,1010.3,,
09/25/2019 19:00,11.47,223,12.83,70.3,1010.1,,
09/25/2019 20:00,9.33,236,11.86,69.4,1009.6,,
09/25/2019 21:00,9.14,241,10.89,70.0,1009.1,,
09/25/2019 22:00,11.08,239,12.44,69.8,1008.8,,
09/25/2019 23:00,8.55,204,12.63,71.6,1008.9,,
09/26/2019 00:00,11.66,204,15.75,71.4,1008.9,,
09/26/2019 01:00,14.19,187,20.60,70.5,1009.6,,
09/26/2019 02:00,7.19,191,15.94,70.2,1010.4,,
09/26/2019 03:00,5.83,202,7.78,69.8,1010.4,,
09/26/2019 04:00,3.89,139,4.86,69.4,1011.1,,
09/26/2019 05:00,2.53,163,4.08,69.6,1011.9,,
09/26/2019 06:00,6.03,189,6.61,70.2,1012.5,,
09/26/2019 07:00,4.67,164,6.03,69.3,1011.8,,
09/26/2019 08:00,6.22,181,7.97,69.3,1012.1,,
09/26/2019 09:00,7.78,181,9.72,69.1,1012.2,,
09/26/2019 10:00,8.55,174,10.69,68.9,1012.2,,
09/26/2019 11:00,6.80,164,7.97,68.9,1012.5,,
09/26/2019 12:00,5.64,178,7.19,68.9,1013.0,,
09/26/2019 13:00,5.25,173,8.16,69.3,1013.7,,
09/26/2019 14:00,6.03,175,7.97,69.3,1014.5,,
09/26/2019 15:00,8.36,169,9.72,69.6,1015.2,,
09/26/2019 16:00,10.30,161,13.80,70.3,1015.1,,
09/26/2019 17:00,11.08,154,14.58,71.4,1015.6,,
09/26/2019 18:00,11.66,191,14.00,71.2,1015.7,,
09/26/2019 19:00,12.63,212,14.97,70.7,1015.7,,
09/26/2019 20:00,10.69,223,15.55,70.7,1015.1,,
09/26/2019 21:00,9.52,203,11.08,70.5,1014.6,,
09/26/2019 22:00,7.58,234,9.33,70.2,1014.1,,
09/26/2019 23:00,6.61,207,8.36,70.7,1013.9,,
09/27/2019 00:00,5.05,233,6.41,70.7,1013.6,,
09/27/2019 01:00,5.64,234,7.00,70.0,1013.8,,
09/27/2019 02:00,3.11,275,3.89,69.4,1013.8,,
09/27/2019 03:00,1.94,258,2.72,69.3,1014.0,,
09/27/2019 04:00,1.94,267,2.53,69.3,1014.6,,
09/27/2019 05:00,1.56,265,1.94,69.1,1014.7,,
09/27/2019 06:00,2.14,269,2.53,69.3,1014.5,,
09/27/2019 07:00,2.14,294,2.72,69.3,1014.3,,
09/27/2019 08:00,2.53,321,3.50,69.4,1014.1,,
09/27/2019 09:00,3.30,339,3.89,69.3,1014.0,,
09/27/2019 10:00,2.14,80,2.72,68.5,1013.5,,
09/27/2019 11:00,5.64,11,7.19,68.5,1013.2,,
09/27/2019 12:00,3.30,42,4.08,68.5,1013.1,,
09/27/2019 13:00,3.11,349,3.50,69.1,1013.2,,
09/27/2019 14:00,1.75,353,2.92,69.3,1013.4,,
09/27/2019 15:00,3.89,311,4.47,69.6,1013.6,,
09/27/2019 16:00,6.61,323,8.55,69.1,1013.9,,
09/27/2019 17:00,7.39,299,8.94,69.1,1014.0,,
09/27/2019 18:00,10.69,310,12.25,68.4,1013.9,,
09/27/2019 19:00,7.39,304,9.33,68.2,1013.6,,
09/27/2019 20:00,7.19,324,8.16,68.5,1012.9,,
09/27/2019 21:00,7.58,310,9.14,69.1,1011.9,,
09/27/2019 22:00,5.05,297,7.19,70.9,1011.4,,
09/27/2019 23:00,4.28,300,6.41,70.5,1010.9,,
09/28/2019 00:00,4.86,297,7.58,69.8,1010.5,,
09/28/2019 01:00,6.41,318,7.58,68.4,1010.4,,
09/28/2019 02:00,6.61,309,7.78,67.8,1010.4,,
09/28/2019 03:00,5.64,319,7.00,67.6,1010.3,,
09/28/2019 04:00,6.61,320,7.58,67.8,1010.5,,
09/28/2019 05:00,4.28,327,6.61,68.0,1010.3,,
09/28/2019 06:00,1.75,336,2.14,68.2,1010.2,,
09/28/2019 07:00,0.97,29,2.14,68.2,1010.0,,
09/28/2019 08:00,5.83,273,7.00,67.6,1009.7,,
09/28/2019 09:00,4.08,301,5.05,67.6,1009.6,,
09/28/2019 10:00,0.97,197,3.30,67.1,1009.1,,
09/28/2019 11:00,4.28,105,5.05,66.6,1008.8,,
09/28/2019 12:00,2.14,75,3.11,66.0,1008.7,,
09/28/2019 13:00,5.44,262,6.41,65.8,1009.0,,
09/28/2019 14:00,1.56,127,3.30,65.7,1009.2,,
09/28/2019 15:00,1.17,22,1.94,66.4,1009.6,,
09/28/2019 16:00,1.36,288,2.53,67.5,1009.8,,
09/28/2019 17:00,4.67,251,7.39,67.8,1010.3,,
09/28/2019 18:00,3.30,257,4.86,68.7,1010.2,,
09/28/2019 19:00,5.64,237,6.61,68.9,1009.6,,
09/28/2019 20:00,7.39,264,8.55,68.2,1009.3,,
09/28/2019 21:00,7.19,283,9.14,67.5,1008.6,,
09/28/2019 22:00,6.61,246,9.14,68.0,1008.3,,
09/28/2019 23:00,7.39,276,9.14,67.3,1008.4,,
09/29/2019 00:00,7.58,292,9.91,66.7,1007.9,,
09/29/2019 01:00,7.19,282,8.75,66.7,1008.1,,
09/29/2019 02:00,6.03,262,8.75,66.6,1008.1,,
09/29/2019 03:00,11.66,262,12.83,66.2,1008.5,,
09/29/2019 04:00,10.50,246,12.83,66.0,1008.9,,
09/29/2019 05:00,8.36,231,10.30,65.7,1009.2,,
09/29/2019 06:00,11.27,242,13.80,65.5,1010.1,,
09/29/2019 07:00,10.69,240,12.63,64.8,1009.8,,
09/29/2019 08:00,6.80,225,9.91,65.1,1010.1,,
09/29/2019 09:00,6.61,181,9.14,64.8,1010.2,,
09/29/2019 10:00,5.05,157,5.83,63.5,1009.9,,
09/29/2019 11:00,9.33,239,12.25,64.6,1010.1,,
09/29/2019 12:00,8.16,239,10.89,63.9,1010.2,,
09/29/2019 13:00,5.64,222,8.75,63.7,1010.6,,
09/29/2019 14:00,6.41,239,9.52,64.0,1011.1,,
09/29/2019 15:00,4.08,243,5.25,64.2,1011.3,,
09/29/2019 16:00,4.67,217,10.50,64.8,1011.8,,
09/29/2019 17:00,6.80,243,8.36,64.4,1012.0,,
09/29/2019 18:00,5.83,238,8.16,64.6,1011.9,,
09/29/2019 19:00,8.94,242,10.69,64.8,1011.8,,
09/29/2019 20:00,9.52,235,14.38,64.9,1011.4,,
09/29/2019 21:00,8.75,225,12.05,65.3,1011.0,,
09/29/2019 22:00,6.80,237,10.50,65.8,1010.9,,
09/29/2019 23:00,5.83,235,7.39,66.2,1010.5,,
09/30/2019 00:00,5.44,256,6.61,67.1,1010.4,,
09/30/2019 01:00,5.05,298,7.19,66.6,1010.2,,
09/30/2019 02:00,3.30,261,6.80,65.3,1010.4,,
09/30/2019 03:00,4.86,339,6.22,65.3,1010.9,,
09/30/2019 04:00,1.75,304,2.72,65.1,1011.2,,
09/30/2019 05:00,4.08,313,6.61,65.1,1011.4,,
09/30/2019 06:00,5.05,345,7.00,64.9,1011.5,,
09/30/2019 07:00,4.47,109,5.05,62.8,1011.6,,
09/30/2019 08:00,4.86,113,6.22,62.1,1011.5,,
09/30/2019 09:00,6.61,105,7.58,60.6,1011.5,,
09/30/2019 10:00,7.97,99,9.33,59.5,1011.2,,
09/30/2019 11:00,9.52,96,11.47,58.1,1011.0,,
09/30/2019 12:00,11.86,96,13.61,57.7,1011.0,,
09/30/2019 13:00,12.44,96,14.19,56.3,1011.1,,
09/30/2019 14:00,11.86,93,13.41,57.2,1011.4,,
09/30/2019 15:00,8.16,89,9.52,60.4,1011.7,,
09/30/2019 16:00,2.72,104,4.47,65.3,1012.0,,
09/30/2019 17:00,3.50,311,5.05,66.0,1012.3,,
09/30/2019 18:00,4.28,309,5.44,66.4,1012.3,,
09/30/2019 19:00,4.86,299,6.80,66.6,1012.0,,
09/30/2019 20:00,3.89,300,7.00,67.1,1011.4,,
09/30/2019 21:00,6.61,279,7.78,66.9,1010.9,,
09/30/2019 22:00,5.64,304,7.19,68.0,1010.6,,
09/30/2019 23:00,8.36,319,10.50,67.5,1010.1,,
10/01/2019 00:00,8.75,325,10.89,67.5,1009.7,,
10/01/2019 01:00,10.69,310,13.41,66.9,1009.6,,
10/01/2019 02:00,9.33,311,12.05,66.0,1009.5,,
10/01/2019 03:00,9.72,333,12.05,66.4,1009.7,,
10/01/2019 04:00,6.80,348,7.78,66.0,1009.8,,
10/01/2019 05:00,4.86,320,5.83,66.0,1010.0,,
10/01/2019 06:00,0.78,115,3.11,64.8,1010.1,,
10/01/2019 07:00,5.25,101,6.03,63.9,1010.0,,
10/01/2019 08:00,6.41,102,7.00,62.8,1009.8,,
10/01/2019 09:00,7.39,98,9.14,61.3,1009.9,,
10/01/2019 10:00,8.55,94,9.91,60.3,1009.6,,
